"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","new_deaths","new_deaths_per_million"
"414","Antigua and Barbuda","North America",2021-09-17,36816,37.29,299,7,70.902
"415","Antigua and Barbuda","North America",2021-09-24,40672,41.2,0,0,0
"416","Antigua and Barbuda","North America",2021-09-28,42170,42.71,237,12,121.546
"417","Antigua and Barbuda","North America",2021-10-02,42989,43.54,67,3,30.387
"418","Antigua and Barbuda","North America",2021-10-04,43648,44.21,0,0,0
"419","Antigua and Barbuda","North America",2021-10-06,43873,44.44,63,2,20.258
"420","Antigua and Barbuda","North America",2021-10-09,44405,44.98,60,0,0
"421","Antigua and Barbuda","North America",2021-10-13,45088,45.67,45,0,0
"422","Antigua and Barbuda","North America",2021-10-16,46287,46.88,30,2,20.258
"423","Antigua and Barbuda","North America",2021-10-19,47298,47.91,0,0,0
"424","Antigua and Barbuda","North America",2021-10-23,48797,49.43,25,2,20.258
"425","Antigua and Barbuda","North America",2021-10-26,49560,50.2,0,0,0
"426","Antigua and Barbuda","North America",2021-10-30,50118,50.76,18,0,0
"427","Antigua and Barbuda","North America",2021-11-05,50943,51.6,6,0,0
"428","Antigua and Barbuda","North America",2021-11-08,52689,53.37,0,0,0
"429","Antigua and Barbuda","North America",2021-11-16,54698,55.4,4,0,0
"430","Antigua and Barbuda","North America",2021-11-21,55430,56.14,0,0,0
"431","Antigua and Barbuda","North America",2021-11-23,55801,56.52,2,0,0
"432","Antigua and Barbuda","North America",2021-11-26,56219,56.94,0,0,0
"433","Antigua and Barbuda","North America",2021-12-02,56989,57.72,0,0,0
"434","Antigua and Barbuda","North America",2021-12-05,57345,58.08,0,0,0
"435","Antigua and Barbuda","North America",2021-12-10,57888,58.63,8,0,0
"436","Antigua and Barbuda","North America",2021-12-19,58503,59.26,0,0,0
"437","Antigua and Barbuda","North America",2021-12-25,58503,59.26,20,0,0
"438","Antigua and Barbuda","North America",2021-12-29,58863,59.62,0,0,0
"439","Antigua and Barbuda","North America",2022-01-06,59054,59.81,229,0,0
"440","Antigua and Barbuda","North America",2022-01-13,59472,60.24,0,0,0
"441","Antigua and Barbuda","North America",2022-01-26,60358,61.14,419,4,40.515
"442","Antigua and Barbuda","North America",2022-02-05,60492,61.27,0,0,0
"443","Antigua and Barbuda","North America",2022-02-17,60963,61.75,0,0,0
"444","Antigua and Barbuda","North America",2022-02-28,61144,61.93,0,0,0
"445","Antigua and Barbuda","North America",2022-03-01,61327,62.12,10,0,0
"446","Antigua and Barbuda","North America",2022-03-14,61550,62.34,0,0,0
"447","Antigua and Barbuda","North America",2022-03-31,61687,62.48,0,0,0
"448","Argentina","South America",2021-01-30,101903,0.22,6902,156,3.421
"449","Argentina","South America",2021-01-31,102519,0.22,4975,43,0.943
"450","Argentina","South America",2021-02-01,119770,0.26,6614,275,6.03
"451","Argentina","South America",2021-02-02,137999,0.3,9695,177,3.881
"452","Argentina","South America",2021-02-03,154201,0.34,9196,113,2.478
"453","Argentina","South America",2021-02-04,172005,0.38,8891,161,3.53
"454","Argentina","South America",2021-02-05,191151,0.42,8374,285,6.249
"455","Argentina","South America",2021-02-06,199001,0.44,6680,125,2.741
"456","Argentina","South America",2021-02-07,199813,0.44,3658,61,1.338
"457","Argentina","South America",2021-02-08,206765,0.45,5154,227,4.977
"458","Argentina","South America",2021-02-09,212695,0.47,7794,168,3.684
"459","Argentina","South America",2021-02-10,217309,0.48,7739,108,2.368
"460","Argentina","South America",2021-02-11,230494,0.51,7311,200,4.385
"461","Argentina","South America",2021-02-12,242068,0.53,7151,155,3.399
"462","Argentina","South America",2021-02-13,244741,0.54,6057,159,3.486
"463","Argentina","South America",2021-02-14,244869,0.54,4245,48,1.052
"464","Argentina","South America",2021-02-15,245105,0.54,3259,91,1.995
"465","Argentina","South America",2021-02-16,245379,0.54,4003,105,2.302
"466","Argentina","South America",2021-02-17,250126,0.55,6064,184,4.035
"467","Argentina","South America",2021-02-18,261678,0.57,7671,241,5.284
"468","Argentina","South America",2021-02-19,269220,0.59,7886,143,3.136
"469","Argentina","South America",2021-02-20,270762,0.59,5944,122,2.675
"470","Argentina","South America",2021-02-21,270798,0.59,3709,76,1.666
"471","Argentina","South America",2021-02-22,272520,0.6,5417,161,3.53
"472","Argentina","South America",2021-02-23,276632,0.61,7477,151,3.311
"473","Argentina","South America",2021-02-24,283094,0.62,8183,140,3.07
"474","Argentina","South America",2021-02-25,294527,0.65,8234,145,3.179
"475","Argentina","South America",2021-02-26,305545,0.67,5083,92,2.017
"476","Argentina","South America",2021-02-27,307555,0.67,5469,59,1.294
"477","Argentina","South America",2021-02-28,307870,0.68,3168,19,0.417
"478","Argentina","South America",2021-03-01,315199,0.69,4658,112,2.456
"479","Argentina","South America",2021-03-02,322398,0.71,6653,115,2.522
"480","Argentina","South America",2021-03-03,329574,0.72,7855,261,5.723
"481","Argentina","South America",2021-03-04,343195,0.75,7432,191,4.188
"482","Argentina","South America",2021-03-05,356022,0.78,7891,140,3.07
"483","Argentina","South America",2021-03-06,359811,0.79,4860,86,1.886
"484","Argentina","South America",2021-03-07,359892,0.79,2922,10,0.219
"485","Argentina","South America",2021-03-08,362383,0.79,5058,241,5.284
"486","Argentina","South America",2021-03-09,364698,0.8,7307,131,2.872
"487","Argentina","South America",2021-03-10,371024,0.81,7693,107,2.346
"488","Argentina","South America",2021-03-11,403810,0.89,8204,134,2.938
"489","Argentina","South America",2021-03-12,447370,0.98,7849,85,1.864
"490","Argentina","South America",2021-03-13,474643,1.04,6278,68,1.491
"491","Argentina","South America",2021-03-14,475882,1.04,3697,24,0.526
"492","Argentina","South America",2021-03-15,504476,1.11,6164,166,3.64
"493","Argentina","South America",2021-03-16,526587,1.15,8235,200,4.385
"494","Argentina","South America",2021-03-17,544785,1.19,8304,195,4.276
"495","Argentina","South America",2021-03-18,588188,1.29,8328,155,3.399
"496","Argentina","South America",2021-03-19,624257,1.37,8160,90,1.973
"497","Argentina","South America",2021-03-20,637041,1.4,6826,41,0.899
"498","Argentina","South America",2021-03-21,638357,1.4,4032,28,0.614
"499","Argentina","South America",2021-03-22,651130,1.43,6401,126,2.763
"500","Argentina","South America",2021-03-23,663645,1.46,9405,152,3.333
"501","Argentina","South America",2021-03-24,664886,1.46,8300,123,2.697
"502","Argentina","South America",2021-03-25,680287,1.49,8238,146,3.201
"503","Argentina","South America",2021-03-26,690668,1.51,12936,143,3.136
"504","Argentina","South America",2021-03-27,693812,1.52,10338,133,2.916
"505","Argentina","South America",2021-03-28,693868,1.52,7208,81,1.776
"506","Argentina","South America",2021-03-29,698647,1.53,14014,162,3.552
"507","Argentina","South America",2021-03-30,703953,1.54,10154,125,2.741
"508","Argentina","South America",2021-03-31,708810,1.55,16056,122,2.675
"509","Argentina","South America",2021-04-01,710919,1.56,14430,83,1.82
"510","Argentina","South America",2021-04-02,711931,1.56,9902,82,1.798
"511","Argentina","South America",2021-04-03,712467,1.56,10384,83,1.82
"512","Argentina","South America",2021-04-04,712564,1.56,9955,93,2.039
"513","Argentina","South America",2021-04-05,722172,1.58,13667,272,5.964
"514","Argentina","South America",2021-04-06,730272,1.6,20870,163,3.574
"515","Argentina","South America",2021-04-07,736820,1.62,22039,198,4.342
"516","Argentina","South America",2021-04-08,741725,1.63,23683,290,6.359
"517","Argentina","South America",2021-04-09,753887,1.65,24130,228,4.999
"518","Argentina","South America",2021-04-10,759229,1.66,19419,297,6.512
"519","Argentina","South America",2021-04-11,760745,1.67,15262,132,2.894
"520","Argentina","South America",2021-04-12,769360,1.69,19437,178,3.903
"521","Argentina","South America",2021-04-13,793942,1.74,27001,217,4.758
"522","Argentina","South America",2021-04-14,808824,1.77,25157,368,8.069
"523","Argentina","South America",2021-04-15,829931,1.82,24999,383,8.398
"524","Argentina","South America",2021-04-16,838097,1.84,29472,159,3.486
"525","Argentina","South America",2021-04-17,843505,1.85,19119,80,1.754
"526","Argentina","South America",2021-04-18,843636,1.85,16267,64,1.403
"527","Argentina","South America",2021-04-19,858013,1.88,20461,248,5.438
"528","Argentina","South America",2021-04-20,873726,1.92,29145,316,6.929
"529","Argentina","South America",2021-04-21,888477,1.95,25932,291,6.381
"530","Argentina","South America",2021-04-22,902202,1.98,27216,537,11.775
"531","Argentina","South America",2021-04-23,914627,2.01,27884,556,12.191
"532","Argentina","South America",2021-04-24,916040,2.01,21220,298,6.534
"533","Argentina","South America",2021-04-25,916230,2.01,15012,170,3.728
"534","Argentina","South America",2021-04-26,922238,2.02,18793,443,9.714
"535","Argentina","South America",2021-04-27,927397,2.03,25495,512,11.227
"536","Argentina","South America",2021-04-28,950754,2.08,23718,348,7.631
"537","Argentina","South America",2021-04-29,984426,2.16,26053,561,12.301
"538","Argentina","South America",2021-04-30,1017285,2.23,22420,357,7.828
"539","Argentina","South America",2021-05-01,1020785,2.24,16502,231,5.065
"540","Argentina","South America",2021-05-02,1034834,2.27,11394,156,3.421
"541","Argentina","South America",2021-05-03,1111846,2.44,15920,540,11.841
"542","Argentina","South America",2021-05-04,1207042,2.65,26238,410,8.99
"543","Argentina","South America",2021-05-05,1287092,2.82,24079,663,14.538
"544","Argentina","South America",2021-05-06,1351603,2.96,24086,398,8.727
"545","Argentina","South America",2021-05-07,1447625,3.17,22552,609,13.354
"546","Argentina","South America",2021-05-08,1489458,3.27,18024,170,3.728
"547","Argentina","South America",2021-05-09,1492552,3.27,11582,283,6.205
"548","Argentina","South America",2021-05-10,1556775,3.41,17381,496,10.876
"549","Argentina","South America",2021-05-11,1621181,3.55,25976,490,10.744
"550","Argentina","South America",2021-05-12,1766327,3.87,24475,496,10.876
"551","Argentina","South America",2021-05-13,1920771,4.21,26531,447,9.801
"552","Argentina","South America",2021-05-14,2076800,4.55,27363,599,13.134
"553","Argentina","South America",2021-05-15,2127241,4.66,21469,400,8.771
"554","Argentina","South America",2021-05-16,2170522,4.76,16350,269,5.898
"555","Argentina","South America",2021-05-17,2267367,4.97,28680,505,11.073
"556","Argentina","South America",2021-05-18,2311361,5.07,35543,744,16.314
"557","Argentina","South America",2021-05-19,2347744,5.15,39652,494,10.832
"558","Argentina","South America",2021-05-20,2389846,5.24,35884,434,9.516
"559","Argentina","South America",2021-05-21,2475534,5.43,35468,692,15.174
"560","Argentina","South America",2021-05-22,2519062,5.52,32171,297,6.512
"561","Argentina","South America",2021-05-23,2541952,5.57,24801,375,8.223
"562","Argentina","South America",2021-05-24,2561898,5.62,22651,417,9.144
"563","Argentina","South America",2021-05-25,2588384,5.68,24601,576,12.63
"564","Argentina","South America",2021-05-26,2652581,5.82,35399,532,11.665
"565","Argentina","South America",2021-05-27,2734056,5.99,41080,547,11.994
"566","Argentina","South America",2021-05-28,2855449,6.26,39207,558,12.235
"567","Argentina","South America",2021-05-29,2916732,6.4,29841,415,9.1
"568","Argentina","South America",2021-05-30,2933312,6.43,21346,348,7.631
"569","Argentina","South America",2021-05-31,2995479,6.57,28175,637,13.968
"570","Argentina","South America",2021-06-01,3047331,6.68,35355,640,14.033
"571","Argentina","South America",2021-06-02,3098538,6.79,35017,587,12.871
"572","Argentina","South America",2021-06-03,3133883,6.87,32291,553,12.126
"573","Argentina","South America",2021-06-04,3178427,6.97,30950,538,11.797
"574","Argentina","South America",2021-06-05,3198503,7.01,23627,456,9.999
"575","Argentina","South America",2021-06-06,3211211,7.04,16415,347,7.609
"576","Argentina","South America",2021-06-07,3258802,7.15,22195,732,16.051
"577","Argentina","South America",2021-06-08,3293889,7.22,31137,721,15.809
"578","Argentina","South America",2021-06-09,3316778,7.27,29757,605,13.266
"579","Argentina","South America",2021-06-10,3335151,7.31,27628,669,14.669
"580","Argentina","South America",2021-06-11,3381387,7.41,26934,687,15.064
"581","Argentina","South America",2021-06-12,3461388,7.59,18057,447,9.801
"582","Argentina","South America",2021-06-13,3505061,7.69,13043,268,5.876
"583","Argentina","South America",2021-06-14,3588819,7.87,21292,686,15.042
"584","Argentina","South America",2021-06-15,3673052,8.05,27260,586,12.849
"585","Argentina","South America",2021-06-16,3746313,8.21,25878,646,14.165
"586","Argentina","South America",2021-06-17,3811441,8.36,23780,528,11.577
"587","Argentina","South America",2021-06-18,3856672,8.46,20363,458,10.043
"588","Argentina","South America",2021-06-19,3877322,8.5,15631,495,10.854
"589","Argentina","South America",2021-06-20,3881496,8.51,10395,301,6.6
"590","Argentina","South America",2021-06-21,3905289,8.56,8606,447,9.801
"591","Argentina","South America",2021-06-22,3943467,8.65,21387,791,17.344
"592","Argentina","South America",2021-06-23,3972622,8.71,27319,705,15.459
"593","Argentina","South America",2021-06-24,4006626,8.79,24463,452,9.911
"594","Argentina","South America",2021-06-25,4077091,8.94,24023,541,11.863
"595","Argentina","South America",2021-06-26,4154846,9.11,18555,338,7.411
"596","Argentina","South America",2021-06-27,4175903,9.16,12105,251,5.504
"597","Argentina","South America",2021-06-28,4227888,9.27,18389,574,12.586
"598","Argentina","South America",2021-06-29,4275744,9.38,24065,526,11.534
"599","Argentina","South America",2021-06-30,4311978,9.45,22673,636,13.946
"600","Argentina","South America",2021-07-01,4428820,9.71,21177,468,10.262
"601","Argentina","South America",2021-07-02,4513222,9.9,20888,610,13.375
"602","Argentina","South America",2021-07-03,4597685,10.08,14034,212,4.649
"603","Argentina","South America",2021-07-04,4619505,10.13,9000,310,6.797
"604","Argentina","South America",2021-07-05,4792961,10.51,17277,617,13.529
"605","Argentina","South America",2021-07-06,4936383,10.82,21590,462,10.13
"606","Argentina","South America",2021-07-07,5049040,11.07,19423,456,9.999
"607","Argentina","South America",2021-07-08,5089451,11.16,19256,465,10.196
"608","Argentina","South America",2021-07-09,5193908,11.39,14518,244,5.35
"609","Argentina","South America",2021-07-10,5225004,11.46,11561,353,7.74
"610","Argentina","South America",2021-07-11,5233035,11.47,8850,280,6.14
"611","Argentina","South America",2021-07-12,5262050,11.54,14989,474,10.393
"612","Argentina","South America",2021-07-13,5290184,11.6,20023,385,8.442
"613","Argentina","South America",2021-07-14,5324353,11.67,19697,610,13.375
"614","Argentina","South America",2021-07-15,5380095,11.8,17295,445,9.758
"615","Argentina","South America",2021-07-16,5480453,12.02,17261,463,10.152
"616","Argentina","South America",2021-07-17,5573681,12.22,12230,276,6.052
"617","Argentina","South America",2021-07-18,5610943,12.3,6935,115,2.522
"618","Argentina","South America",2021-07-19,5696353,12.49,12764,406,8.902
"619","Argentina","South America",2021-07-20,5904611,12.95,15077,426,9.341
"620","Argentina","South America",2021-07-21,6001887,13.16,14632,437,9.582
"621","Argentina","South America",2021-07-22,6068203,13.31,13500,256,5.613
"622","Argentina","South America",2021-07-23,6157857,13.5,15622,285,6.249
"623","Argentina","South America",2021-07-24,6208961,13.61,11136,225,4.934
"624","Argentina","South America",2021-07-25,6217215,13.63,7506,137,3.004
"625","Argentina","South America",2021-07-26,6380427,13.99,12555,384,8.42
"626","Argentina","South America",2021-07-27,6606035,14.49,16757,247,5.416
"627","Argentina","South America",2021-07-28,6811609,14.94,15883,470,10.306
"628","Argentina","South America",2021-07-29,7003985,15.36,14115,291,6.381
"629","Argentina","South America",2021-07-30,7212429,15.81,13483,473,10.371
"630","Argentina","South America",2021-07-31,7364499,16.15,10356,135,2.96
"631","Argentina","South America",2021-08-01,7458035,16.35,6083,51,1.118
"632","Argentina","South America",2021-08-02,7698152,16.88,11183,273,5.986
"633","Argentina","South America",2021-08-03,7897678,17.32,14850,402,8.815
"634","Argentina","South America",2021-08-04,8136153,17.84,13736,300,6.578
"635","Argentina","South America",2021-08-05,8412949,18.45,13786,276,6.052
"636","Argentina","South America",2021-08-06,8695707,19.07,13549,190,4.166
"637","Argentina","South America",2021-08-07,8901253,19.52,9803,89,1.952
"638","Argentina","South America",2021-08-08,9029334,19.8,6141,157,3.443
"639","Argentina","South America",2021-08-09,9308975,20.41,10180,502,11.007
"640","Argentina","South America",2021-08-10,9576639,21,12412,204,4.473
"641","Argentina","South America",2021-08-11,9897543,21.7,11397,223,4.89
"642","Argentina","South America",2021-08-12,10210795,22.39,13369,181,3.969
"643","Argentina","South America",2021-08-13,10556570,23.15,8472,246,5.394
"644","Argentina","South America",2021-08-14,10775789,23.63,6183,121,2.653
"645","Argentina","South America",2021-08-15,10908425,23.92,3727,105,2.302
"646","Argentina","South America",2021-08-16,11050710,24.23,3636,64,1.403
"647","Argentina","South America",2021-08-17,11371449,24.93,8172,300,6.578
"648","Argentina","South America",2021-08-18,11698655,25.65,9764,247,5.416
"649","Argentina","South America",2021-08-19,12008028,26.33,10596,189,4.144
"650","Argentina","South America",2021-08-20,12324494,27.02,8160,229,5.021
"651","Argentina","South America",2021-08-21,12527344,27.47,5889,147,3.223
"652","Argentina","South America",2021-08-22,12673924,27.79,2979,135,2.96
"653","Argentina","South America",2021-08-23,12959900,28.42,6135,257,5.635
"654","Argentina","South America",2021-08-24,13316738,29.2,8119,197,4.32
"655","Argentina","South America",2021-08-25,13668107,29.97,6994,160,3.508
"656","Argentina","South America",2021-08-26,14037693,30.78,6847,151,3.311
"657","Argentina","South America",2021-08-27,14427441,31.64,5807,153,3.355
"658","Argentina","South America",2021-08-28,14628417,32.08,3725,54,1.184
"659","Argentina","South America",2021-08-29,14775205,32.4,2073,59,1.294
"660","Argentina","South America",2021-08-30,15100532,33.11,5358,224,4.912
"661","Argentina","South America",2021-08-31,15463480,33.91,6731,205,4.495
"662","Argentina","South America",2021-09-01,15836494,34.72,5328,193,4.232
"663","Argentina","South America",2021-09-02,16205410,35.53,4653,190,4.166
"664","Argentina","South America",2021-09-03,16574692,36.34,4318,161,3.53
"665","Argentina","South America",2021-09-04,16831190,36.91,2486,88,1.93
"666","Argentina","South America",2021-09-05,17011151,37.3,1397,67,1.469
"667","Argentina","South America",2021-09-06,17400881,38.15,3893,162,3.552
"668","Argentina","South America",2021-09-07,17809726,39.05,4106,178,3.903
"669","Argentina","South America",2021-09-08,18124410,39.74,3531,111,2.434
"670","Argentina","South America",2021-09-09,18472120,40.5,3661,137,3.004
"671","Argentina","South America",2021-09-10,18764634,41.15,2816,183,4.013
"672","Argentina","South America",2021-09-11,18937953,41.53,1795,74,1.623
"673","Argentina","South America",2021-09-12,18945633,41.54,930,46,1.009
"674","Argentina","South America",2021-09-13,19210234,42.12,2297,238,5.219
"675","Argentina","South America",2021-09-14,19444488,42.64,3017,176,3.859
"676","Argentina","South America",2021-09-15,19740128,43.28,2510,153,3.355
"677","Argentina","South America",2021-09-16,20063859,43.99,2493,132,2.894
"678","Argentina","South America",2021-09-17,20385600,44.7,2308,185,4.056
"679","Argentina","South America",2021-09-18,20573683,45.11,1451,81,1.776
"680","Argentina","South America",2021-09-19,20691356,45.37,622,61,1.338
"681","Argentina","South America",2021-09-20,20992372,46.03,2162,90,1.973
"682","Argentina","South America",2021-09-21,21254460,46.6,1837,61,1.338
"683","Argentina","South America",2021-09-22,21528866,47.21,2034,105,2.302
"684","Argentina","South America",2021-09-23,21673587,47.52,1733,88,1.93
"685","Argentina","South America",2021-09-24,21868258,47.95,1849,56,1.228
